url_chaine	nom chaine	url groupe	nom groupe
https://hotels.ctrip.com/brand/h1822/	美好酒店	https://hotels.ctrip.com/brand/g1143	美好酒店
https://hotels.ctrip.com/brand/h1856/	MAZAGAN	https://hotels.ctrip.com/brand/g592	柯兹纳
https://hotels.ctrip.com/brand/h1919/	命运学生酒店	https://hotels.ctrip.com/brand/g1170	命运学生酒店
https://hotels.ctrip.com/brand/h1969/	Maldron Hotels & Partners Maldron	https://hotels.ctrip.com/brand/g1204	达塔酒店集团
https://hotels.ctrip.com/brand/h1971/	Mornington Hotel	https://hotels.ctrip.com/brand/g1205	莫宁顿酒店集团
https://hotels.ctrip.com/brand/h1980/	MGM穆图酒店	https://hotels.ctrip.com/brand/g1210	MGM穆图酒店
https://hotels.ctrip.com/brand/h1986/	MHL hotels	https://hotels.ctrip.com/brand/g1215	MHL hotels
https://hotels.ctrip.com/brand/h1994/	Marlin Apartments	https://hotels.ctrip.com/brand/g1223	马林酒店式公寓集团
https://hotels.ctrip.com/brand/h1999/	Maykenbel Apartments	https://hotels.ctrip.com/brand/g1227	Maykenbel Properties
https://hotels.ctrip.com/brand/h2015/	蔓菲酒店	https://hotels.ctrip.com/brand/g1237	蔓菲酒店
https://hotels.ctrip.com/brand/h2026/	Mellowmood	https://hotels.ctrip.com/brand/g1244	Mellowmood
https://hotels.ctrip.com/brand/h2028/	Mamaison	https://hotels.ctrip.com/brand/g1246	Mamaison
https://hotels.ctrip.com/brand/h2035/	Mogotel	https://hotels.ctrip.com/brand/g1254	Mogotel
https://hotels.ctrip.com/brand/h2078/	Malmaison（马尔迈森）	https://hotels.ctrip.com/brand/g1295	Malmaison（马尔迈森）
https://hotels.ctrip.com/brand/h2138/	Memole inn	https://hotels.ctrip.com/brand/g1355	Memole inn
https://hotels.ctrip.com/brand/h2164/	My Clever Booking	https://hotels.ctrip.com/brand/g1382	My Clever Booking
https://hotels.ctrip.com/brand/h2185/	木文缇	https://hotels.ctrip.com/brand/g896	木莲庄
https://hotels.ctrip.com/brand/h2193/	Montage Hotels & Resorts	https://hotels.ctrip.com/brand/g816	璞富腾酒店及度假村
https://hotels.ctrip.com/brand/h2195/	Montage Hotels & Resorts	https://hotels.ctrip.com/brand/g1409	Montage International
https://hotels.ctrip.com/brand/h2208/	My koniati hotels	https://hotels.ctrip.com/brand/g1422	My koniati hotels
https://hotels.ctrip.com/brand/h2212/	Mayor	https://hotels.ctrip.com/brand/g1427	Mayor
https://hotels.ctrip.com/brand/h2214/	Modernist Hotels	https://hotels.ctrip.com/brand/g1429	Modernist Hotels
https://hotels.ctrip.com/brand/h2236/	Meltemi Hotels & Resorts	https://hotels.ctrip.com/brand/g1448	Meltemi Hotels & Resorts
https://hotels.ctrip.com/brand/h2282/	MH hotels	https://hotels.ctrip.com/brand/g1491	MH hotels
https://hotels.ctrip.com/brand/h2304/	冒险港酒店集团	https://hotels.ctrip.com/brand/g1513	冒险港酒店集团
https://hotels.ctrip.com/brand/h2354/	AMUN MORANDI HOTEL	https://hotels.ctrip.com/brand/g1	首旅如家
https://hotels.ctrip.com/brand/h2355/	Mer & Golf Residences	https://hotels.ctrip.com/brand/g1560	Mer & Golf Residences
https://hotels.ctrip.com/brand/h2372/	Maison Privee	https://hotels.ctrip.com/brand/g1575	Maison Privee
https://hotels.ctrip.com/brand/h2375/	Madeho	https://hotels.ctrip.com/brand/g1578	Madeho
https://hotels.ctrip.com/brand/h2400/	明宇雅庐	https://hotels.ctrip.com/brand/g570	明宇
https://hotels.ctrip.com/brand/h2427/	Metro Hotels	https://hotels.ctrip.com/brand/g1614	Metro Hospitality Group
https://hotels.ctrip.com/brand/h2446/	Maison Albar	https://hotels.ctrip.com/brand/g1630	Maison Albar
https://hotels.ctrip.com/brand/h2456/	陌上轻居	https://hotels.ctrip.com/brand/g1634	陌上酒店集团
https://hotels.ctrip.com/brand/h2504/	Montebelo hotels	https://hotels.ctrip.com/brand/g1663	Montebelo hotels
https://hotels.ctrip.com/brand/h2512/	米漾米居	https://hotels.ctrip.com/brand/g1671	米漾米居
https://hotels.ctrip.com/brand/h2521/	美丽豪	https://hotels.ctrip.com/brand/g733	美豪
https://hotels.ctrip.com/brand/h2522/	美嘉豪	https://hotels.ctrip.com/brand/g733	美豪
https://hotels.ctrip.com/brand/h2531/	Mai Chau Lodge	https://hotels.ctrip.com/brand/g1680	TMG HOTEL GROUP
https://hotels.ctrip.com/brand/h2559/	MCM Camping&Resort	https://hotels.ctrip.com/brand/g1699	MCM Camping&Resort
https://hotels.ctrip.com/brand/h2587/	梅小路Potel（Umekoji Potel）	https://hotels.ctrip.com/brand/g886	JR西日本酒店集团
https://hotels.ctrip.com/brand/h2599/	美丽相约	https://hotels.ctrip.com/brand/g1728	美丽相约
https://hotels.ctrip.com/brand/h2631/	M Social	https://hotels.ctrip.com/brand/g106	千禧
https://hotels.ctrip.com/brand/h2646/	莫林臻	https://hotels.ctrip.com/brand/g897	珀林
https://hotels.ctrip.com/brand/h2659/	Mon Perin d.d.	https://hotels.ctrip.com/brand/g1767	Mon Perin d.d.
https://hotels.ctrip.com/brand/h2723/	Mosaic Hotel Group	https://hotels.ctrip.com/brand/g1810	Mosaic Hotel Group
https://hotels.ctrip.com/brand/h2734/	More Hotelier	https://hotels.ctrip.com/brand/g1821	More Hotelier
https://hotels.ctrip.com/brand/h2751/	MATTERHORN GROUP	https://hotels.ctrip.com/brand/g1833	MATTERHORN GROUP
https://hotels.ctrip.com/brand/h2753/	Mesm Tokyo	https://hotels.ctrip.com/brand/g1831	JR东日本集团
https://hotels.ctrip.com/brand/h2806/	Mayfair	https://hotels.ctrip.com/brand/g1879	Mayfair
https://hotels.ctrip.com/brand/h2808/	Montenegro stars	https://hotels.ctrip.com/brand/g1881	Montenegro stars
https://hotels.ctrip.com/brand/h2809/	MOZART HOTEL GROUP	https://hotels.ctrip.com/brand/g1882	MOZART HOTEL GROUP
https://hotels.ctrip.com/brand/h2869/	MS Charles Dickens	https://hotels.ctrip.com/brand/g1924	MS Charles Dickens
https://hotels.ctrip.com/brand/h2896/	MJ Holidays	https://hotels.ctrip.com/brand/g1937	MJ Holidays
https://hotels.ctrip.com/brand/h2900/	Me Gustas Group	https://hotels.ctrip.com/brand/g1941	Me Gustas Group
https://hotels.ctrip.com/brand/h2907/	Master Hosts Inns	https://hotels.ctrip.com/brand/g1947	Hihotels by Hospitality International
https://hotels.ctrip.com/brand/h2916/	曼迪酒店	https://hotels.ctrip.com/brand/g1954	JHAT集团
https://hotels.ctrip.com/brand/h2917/	曼迪酒店公寓	https://hotels.ctrip.com/brand/g1954	JHAT集团
https://hotels.ctrip.com/brand/h2923/	M 集团	https://hotels.ctrip.com/brand/g1957	M 集团
https://hotels.ctrip.com/brand/h2929/	Malone Hotels	https://hotels.ctrip.com/brand/g1963	Malone Hotels
https://hotels.ctrip.com/brand/h2933/	马罗德酒店	https://hotels.ctrip.com/brand/g1967	马罗德酒店
https://hotels.ctrip.com/brand/h2960/	美旭酒店	https://hotels.ctrip.com/brand/g1986	美旭酒店集团
https://hotels.ctrip.com/brand/h2985/	Martello Hotels	https://hotels.ctrip.com/brand/g2008	Martello Hotels
https://hotels.ctrip.com/brand/h3003/	MONTEDREAMS	https://hotels.ctrip.com/brand/g2023	MONTEDREAMS
https://hotels.ctrip.com/brand/h3019/	美仑美奂	https://hotels.ctrip.com/brand/g5	华住
https://hotels.ctrip.com/brand/h3065/	迷潮酒店	https://hotels.ctrip.com/brand/g355	清沐
https://hotels.ctrip.com/brand/h3074/	莫兰迪酒店	https://hotels.ctrip.com/brand/g2072	山东莫兰迪酒店集团
https://hotels.ctrip.com/brand/h3078/	M&R Hotel Management	https://hotels.ctrip.com/brand/g2076	M&R Hotel Management
https://hotels.ctrip.com/brand/h3100/	Magnus	https://hotels.ctrip.com/brand/g2092	Magnus
https://hotels.ctrip.com/brand/h3118/	Miorelli Hotels	https://hotels.ctrip.com/brand/g2110	Miorelli Hotels
https://hotels.ctrip.com/brand/h3119/	Mistral Hotels	https://hotels.ctrip.com/brand/g2111	Mistral Hotels
https://hotels.ctrip.com/brand/h3120/	Monrif Hotels	https://hotels.ctrip.com/brand/g2112	Monrif Hotels
https://hotels.ctrip.com/brand/h3183/	MARBELLA LANE VACATION RENTAL	https://hotels.ctrip.com/brand/g2168	MARBELLA LANE CORPORATION
https://hotels.ctrip.com/brand/h3262/	MONARQUE HOTELES	https://hotels.ctrip.com/brand/g2232	MONARQUE HOTELES
https://hotels.ctrip.com/brand/h3267/	Monte Carlos Inns	https://hotels.ctrip.com/brand/g2237	Monte Carlos Inns
https://hotels.ctrip.com/brand/h3276/	美漾	https://hotels.ctrip.com/brand/g1673	朵兰达
https://hotels.ctrip.com/brand/h3289/	MANZ PRIVACY HOTELS	https://hotels.ctrip.com/brand/g2253	MANZ PRIVACY HOTELS
https://hotels.ctrip.com/brand/h3290/	Meili Selection	https://hotels.ctrip.com/brand/g2254	Meili Selection
https://hotels.ctrip.com/brand/h3318/	Milling Hotels	https://hotels.ctrip.com/brand/g2282	Milling Hotels
https://hotels.ctrip.com/brand/h3333/	MONDI Hotels & Resorts	https://hotels.ctrip.com/brand/g2296	MONDI Hotels & Resorts
https://hotels.ctrip.com/brand/h3342/	MOOV HOTELS	https://hotels.ctrip.com/brand/g2306	MOOV HOTELS
https://hotels.ctrip.com/brand/h3345/	MLL HOTELS	https://hotels.ctrip.com/brand/g2307	MLL HOTELS
https://hotels.ctrip.com/brand/h3346/	Mirachoro Hotels	https://hotels.ctrip.com/brand/g2308	Mirachoro Hotels
https://hotels.ctrip.com/brand/h3376/	Marcos Marques Rosa, Lda	https://hotels.ctrip.com/brand/g2339	Marcos Marques Rosa, Lda
https://hotels.ctrip.com/brand/h3385/	Mogador Hotels & Resorts	https://hotels.ctrip.com/brand/g2347	Mogador Hotels & Resorts
https://hotels.ctrip.com/brand/h3392/	MARTINHAL RESORTS	https://hotels.ctrip.com/brand/g2355	MARTINHAL RESORTS
https://hotels.ctrip.com/brand/h3397/	MEXICO GRAND HOTELS	https://hotels.ctrip.com/brand/g2360	MEXICO GRAND HOTELS
https://hotels.ctrip.com/brand/h3402/	明宇雅舍	https://hotels.ctrip.com/brand/g570	明宇
https://hotels.ctrip.com/brand/h3411/	Melia Vinpearl	https://hotels.ctrip.com/brand/g582	美利亚
https://hotels.ctrip.com/brand/h3432/	MaxOneHotels.com	https://hotels.ctrip.com/brand/g2384	MPHG (Milestone Pacific Hotel Group)
https://hotels.ctrip.com/brand/h3435/	MARC HOTEL	https://hotels.ctrip.com/brand/g2384	MPHG (Milestone Pacific Hotel Group)
https://hotels.ctrip.com/brand/h3476/	曼斯顿尚品酒店	https://hotels.ctrip.com/brand/g2415	世旅·曼斯顿酒店
https://hotels.ctrip.com/brand/h3477/	曼斯顿假日酒店	https://hotels.ctrip.com/brand/g2415	世旅·曼斯顿酒店
https://hotels.ctrip.com/brand/h3478/	曼斯顿优选酒店	https://hotels.ctrip.com/brand/g2415	世旅·曼斯顿酒店
https://hotels.ctrip.com/brand/h3485/	Maison D’Art Collection	https://hotels.ctrip.com/brand/g2423	Maison D’Art Collection
https://hotels.ctrip.com/brand/h3498/	Memmo Hotels	https://hotels.ctrip.com/brand/g2432	Memmo Hotels
https://hotels.ctrip.com/brand/h3503/	Merit International	https://hotels.ctrip.com/brand/g2435	Merit International
https://hotels.ctrip.com/brand/h3523/	漫亭酒店	https://hotels.ctrip.com/brand/g887	丽呈
https://hotels.ctrip.com/brand/h3531/	MANOTEL	https://hotels.ctrip.com/brand/g2451	MANOTEL
https://hotels.ctrip.com/brand/h3538/	Mad Monkey	https://hotels.ctrip.com/brand/g2458	Mad Monkey
https://hotels.ctrip.com/brand/h3542/	Mercure Living	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h3564/	Motion Hostels	https://hotels.ctrip.com/brand/g2471	Motion Hostels
https://hotels.ctrip.com/brand/h3579/	M's Hotel	https://hotels.ctrip.com/brand/g2481	M's Hotel
https://hotels.ctrip.com/brand/h3594/	Maestral Accommodation Group	https://hotels.ctrip.com/brand/g2494	Maestral Accommodation Group
https://hotels.ctrip.com/brand/h3634/	Menyber	https://hotels.ctrip.com/brand/g2522	Menyber
https://hotels.ctrip.com/brand/h3645/	Michels & Taylor	https://hotels.ctrip.com/brand/g2527	Michels & Taylor
https://hotels.ctrip.com/brand/h3649/	MARSDEN	https://hotels.ctrip.com/brand/g2531	MARSDEN
https://hotels.ctrip.com/brand/h3650/	穆拉酒店	https://hotels.ctrip.com/brand/g921	开元曼居
https://hotels.ctrip.com/brand/h3682/	MORGANS ORIGINALS	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h3716/	Megaworld Hotels & Resorts	https://hotels.ctrip.com/brand/g2579	Megaworld Hotels & Resorts
https://hotels.ctrip.com/brand/h5/	诺富特(Novotel)	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h159/	南苑e家连锁	https://hotels.ctrip.com/brand/g187	青藤
https://hotels.ctrip.com/brand/h416/	纽宾凯	https://hotels.ctrip.com/brand/g398	纽宾凯
https://hotels.ctrip.com/brand/h625/	宁泰	https://hotels.ctrip.com/brand/g583	宁泰
https://hotels.ctrip.com/brand/h823/	诺金	https://hotels.ctrip.com/brand/g28	凯宾斯基
https://hotels.ctrip.com/brand/h914/	诺盟度假	https://hotels.ctrip.com/brand/g753	诺盟
https://hotels.ctrip.com/brand/h932/	南苑e家精选	https://hotels.ctrip.com/brand/g187	青藤
https://hotels.ctrip.com/brand/h951/	南苑e家主题酒店	https://hotels.ctrip.com/brand/g187	青藤
https://hotels.ctrip.com/brand/h972/	南山休闲会馆	https://hotels.ctrip.com/brand/g1	首旅如家
https://hotels.ctrip.com/brand/h1008/	诺盟国际	https://hotels.ctrip.com/brand/g753	诺盟
https://hotels.ctrip.com/brand/h1343/	NYX Hotels by Leonardo Hotels	https://hotels.ctrip.com/brand/g948	莱昂纳多
https://hotels.ctrip.com/brand/h1366/	纽宾凯瓦尔登	https://hotels.ctrip.com/brand/g398	纽宾凯
https://hotels.ctrip.com/brand/h1367/	纽宾凯国际	https://hotels.ctrip.com/brand/g398	纽宾凯
https://hotels.ctrip.com/brand/h1368/	纽宾凯尚居	https://hotels.ctrip.com/brand/g398	纽宾凯
https://hotels.ctrip.com/brand/h1377/	纽家服务公寓	https://hotels.ctrip.com/brand/g398	纽宾凯
https://hotels.ctrip.com/brand/h1417/	诺翰(NH Hotels)	https://hotels.ctrip.com/brand/g982	美诺酒店集团
https://hotels.ctrip.com/brand/h1418/	诺翰精选(NH Collection)	https://hotels.ctrip.com/brand/g982	美诺酒店集团
https://hotels.ctrip.com/brand/h1419/	诺皓(nhow Hotels)	https://hotels.ctrip.com/brand/g982	美诺酒店集团
https://hotels.ctrip.com/brand/h1439/	尼依格罗	https://hotels.ctrip.com/brand/g365	马哥孛罗
https://hotels.ctrip.com/brand/h1630/	你好	https://hotels.ctrip.com/brand/g5	华住
https://hotels.ctrip.com/brand/h1681/	Nightcap Hotels	https://hotels.ctrip.com/brand/g1097	ALH集团
https://hotels.ctrip.com/brand/h1782/	娜路弯酒店集团	https://hotels.ctrip.com/brand/g1122	娜路弯酒店集团
https://hotels.ctrip.com/brand/h1818/	Nishitetsu Inn	https://hotels.ctrip.com/brand/g1142	Nishitetsu Hotel Group
https://hotels.ctrip.com/brand/h1820/	Nishitetsu Hotel Croom	https://hotels.ctrip.com/brand/g1142	Nishitetsu Hotel Group
https://hotels.ctrip.com/brand/h1821/	Nishitetsu Grand Hotel	https://hotels.ctrip.com/brand/g1142	Nishitetsu Hotel Group
https://hotels.ctrip.com/brand/h1837/	NORDIC	https://hotels.ctrip.com/brand/g821	群岛酒店集团
https://hotels.ctrip.com/brand/h1992/	Nobile	https://hotels.ctrip.com/brand/g1221	Nobile
https://hotels.ctrip.com/brand/h1996/	Native Aparthotels	https://hotels.ctrip.com/brand/g1225	Native Aparthotels Group
https://hotels.ctrip.com/brand/h2012/	Hotel Management	https://hotels.ctrip.com/brand/g1235	那不勒斯酒店管理公司
https://hotels.ctrip.com/brand/h2038/	NOVINA Hotels	https://hotels.ctrip.com/brand/g1257	NOVINA Hotels
https://hotels.ctrip.com/brand/h2126/	NN hotels	https://hotels.ctrip.com/brand/g1342	NN hotels
https://hotels.ctrip.com/brand/h2191/	Noble House Hotels & Resorts	https://hotels.ctrip.com/brand/g1407	Noble House Hotels & Resorts
https://hotels.ctrip.com/brand/h2316/	North Coast	https://hotels.ctrip.com/brand/g1526	North Coast
https://hotels.ctrip.com/brand/h2359/	Nesta Hotel	https://hotels.ctrip.com/brand/g1564	Nesta Hotel
https://hotels.ctrip.com/brand/h2391/	NRMA	https://hotels.ctrip.com/brand/g1588	NRMA公园和度假村
https://hotels.ctrip.com/brand/h2392/	Nesuto	https://hotels.ctrip.com/brand/g1589	Nesuto
https://hotels.ctrip.com/brand/h2394/	NEXT Hotels	https://hotels.ctrip.com/brand/g1590	Vista Hospitality Group
https://hotels.ctrip.com/brand/h2420/	诺富特	https://hotels.ctrip.com/brand/g5	华住
https://hotels.ctrip.com/brand/h2423/	Nomads Hostel	https://hotels.ctrip.com/brand/g1610	Nomads Hostel
https://hotels.ctrip.com/brand/h2467/	numa	https://hotels.ctrip.com/brand/g1643	numa
https://hotels.ctrip.com/brand/h2554/	NAU Hotels & Resorts	https://hotels.ctrip.com/brand/g1694	NAU Hotels & Resorts
https://hotels.ctrip.com/brand/h2561/	New Age Hotels	https://hotels.ctrip.com/brand/g1701	New Age Hotels
https://hotels.ctrip.com/brand/h2568/	Neya Hotels	https://hotels.ctrip.com/brand/g1708	Neya Hotels
https://hotels.ctrip.com/brand/h2574/	Nallikari Holiday Village	https://hotels.ctrip.com/brand/g1712	Nallikari Holiday Village
https://hotels.ctrip.com/brand/h2586/	奈良酒店（Nara Hotel）	https://hotels.ctrip.com/brand/g886	JR西日本酒店集团
https://hotels.ctrip.com/brand/h2598/	Neho	https://hotels.ctrip.com/brand/g1727	Neho
https://hotels.ctrip.com/brand/h2632/	Naumi	https://hotels.ctrip.com/brand/g1749	Naumi Group
https://hotels.ctrip.com/brand/h2639/	Nuvho	https://hotels.ctrip.com/brand/g1755	Nuvho Hotels
https://hotels.ctrip.com/brand/h2678/	New Generation Hostel	https://hotels.ctrip.com/brand/g1777	New Generation Hostel
https://hotels.ctrip.com/brand/h2872/	Novum Hotels	https://hotels.ctrip.com/brand/g1927	NOVUM Hospitality
https://hotels.ctrip.com/brand/h2952/	鸟巢	https://hotels.ctrip.com/brand/g1981	鸟巢酒店集团
https://hotels.ctrip.com/brand/h2997/	Novotel Living	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h3035/	Neu Collective	https://hotels.ctrip.com/brand/g2047	Neu Collective
https://hotels.ctrip.com/brand/h3196/	NORTH PROPERTIES MALLORCA	https://hotels.ctrip.com/brand/g2180	NORTH PROPERTIES MALLORCA
https://hotels.ctrip.com/brand/h3260/	Northern Escape Collection	https://hotels.ctrip.com/brand/g2230	Northern Escape Collection
https://hotels.ctrip.com/brand/h3261/	Newinn	https://hotels.ctrip.com/brand/g2231	Newinn
https://hotels.ctrip.com/brand/h3271/	NG Hotels	https://hotels.ctrip.com/brand/g2240	NG Hotels
https://hotels.ctrip.com/brand/h3335/	Nordic Hotels & Resorts	https://hotels.ctrip.com/brand/g2298	Nordic Hotels & Resorts
https://hotels.ctrip.com/brand/h3340/	Norat HOTELS	https://hotels.ctrip.com/brand/g2303	Norat HOTELS
https://hotels.ctrip.com/brand/h3414/	Nemea Appart'Hotel	https://hotels.ctrip.com/brand/g2370	Nemea
https://hotels.ctrip.com/brand/h3423/	Nemea Residences	https://hotels.ctrip.com/brand/g2370	Nemea
https://hotels.ctrip.com/brand/h3437/	nite & day HOTEL	https://hotels.ctrip.com/brand/g2384	MPHG (Milestone Pacific Hotel Group)
https://hotels.ctrip.com/brand/h3449/	NOBU HOTELS	https://hotels.ctrip.com/brand/g2395	NOBU HOTELS
https://hotels.ctrip.com/brand/h3510/	Noguchi Kanko	https://hotels.ctrip.com/brand/g2437	Noguchi Kanko
https://hotels.ctrip.com/brand/h3524/	Nine Tree	https://hotels.ctrip.com/brand/g2444	Nine Tree
https://hotels.ctrip.com/brand/h3679/	NuVe Group	https://hotels.ctrip.com/brand/g2550	Nuve Group
https://hotels.ctrip.com/brand/h642/	One&Only	https://hotels.ctrip.com/brand/g592	柯兹纳
https://hotels.ctrip.com/brand/h1060/	Omni	https://hotels.ctrip.com/brand/g815	Omni
https://hotels.ctrip.com/brand/h1096/	Outrigger Hotels and Resorts	https://hotels.ctrip.com/brand/g842	Outrigger
https://hotels.ctrip.com/brand/h1098/	OHANA Hotels by Outrigger	https://hotels.ctrip.com/brand/g842	Outrigger
https://hotels.ctrip.com/brand/h1129/	Oetker Collection	https://hotels.ctrip.com/brand/g863	Oetker Collection
https://hotels.ctrip.com/brand/h1259/	Occidental Hotels & Resorts	https://hotels.ctrip.com/brand/g862	巴塞罗酒店集团
https://hotels.ctrip.com/brand/h1375/	OYO酒店	https://hotels.ctrip.com/brand/g963	OYO酒店
https://hotels.ctrip.com/brand/h1540/	欧洲之星	https://hotels.ctrip.com/brand/g1049	Hotusa
https://hotels.ctrip.com/brand/h1629/	one&one国际公寓	https://hotels.ctrip.com/brand/g1087	逸米
https://hotels.ctrip.com/brand/h1655/	欧暇·地中海	https://hotels.ctrip.com/brand/g565	锦江酒店（中国区）
https://hotels.ctrip.com/brand/h1758/	onefinestay	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h1759/	Orient-Express	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h1866/	Oceania Hotels	https://hotels.ctrip.com/brand/g1145	Oceania Hotels
https://hotels.ctrip.com/brand/h1910/	Original Irish Hotels	https://hotels.ctrip.com/brand/g1164	Original Irish Hotels
https://hotels.ctrip.com/brand/h1948/	OKKO	https://hotels.ctrip.com/brand/g1190	OKKO
https://hotels.ctrip.com/brand/h2165/	Ostello Bello	https://hotels.ctrip.com/brand/g1383	Ostello Bello
https://hotels.ctrip.com/brand/h2281/	欧斯卡	https://hotels.ctrip.com/brand/g1490	壹号
https://hotels.ctrip.com/brand/h2300/	OD酒店集团	https://hotels.ctrip.com/brand/g1509	OD酒店集团
https://hotels.ctrip.com/brand/h2382/	欧兰亚	https://hotels.ctrip.com/brand/g414	尚美数智
https://hotels.ctrip.com/brand/h2576/	One hotels	https://hotels.ctrip.com/brand/g1714	One hotels
https://hotels.ctrip.com/brand/h2626/	ohtel	https://hotels.ctrip.com/brand/g1744	Ohtel 精品酒店
https://hotels.ctrip.com/brand/h2657/	ONOMA HOTEL	https://hotels.ctrip.com/brand/g1766	ANATOLIA Ηospitality
https://hotels.ctrip.com/brand/h2682/	Operaser Group	https://hotels.ctrip.com/brand/g1781	Operaser Group
https://hotels.ctrip.com/brand/h2747/	Old Town Apartments	https://hotels.ctrip.com/brand/g1828	Old Town Apartments
https://hotels.ctrip.com/brand/h2766/	Olissippos Hotels	https://hotels.ctrip.com/brand/g1873	Olissippos Hotels
https://hotels.ctrip.com/brand/h2811/	OHM	https://hotels.ctrip.com/brand/g1884	OHM
https://hotels.ctrip.com/brand/h2812/	Oikes	https://hotels.ctrip.com/brand/g1885	Oikes
https://hotels.ctrip.com/brand/h2813/	Old Town Hotels	https://hotels.ctrip.com/brand/g1886	Old Town Hotels
https://hotels.ctrip.com/brand/h2955/	Oca Hotels	https://hotels.ctrip.com/brand/g1984	Oca Hotels
https://hotels.ctrip.com/brand/h2978/	Oakdale Serviced Apartments	https://hotels.ctrip.com/brand/g2004	Oakdale Serviced Apartments
https://hotels.ctrip.com/brand/h3095/	Orso Hotels	https://hotels.ctrip.com/brand/g2089	Orso Hotels
https://hotels.ctrip.com/brand/h3168/	Olèe Holiday Rentals	https://hotels.ctrip.com/brand/g2154	Fuerte Group
https://hotels.ctrip.com/brand/h3245/	Ocre & Azur	https://hotels.ctrip.com/brand/g2216	Ocre & Azur
https://hotels.ctrip.com/brand/h3247/	O'Donoghue Ring Collection	https://hotels.ctrip.com/brand/g2218	O'Donoghue Ring Collection
https://hotels.ctrip.com/brand/h3274/	OAK RAY	https://hotels.ctrip.com/brand/g2243	OAK RAY
https://hotels.ctrip.com/brand/h3294/	Odalys	https://hotels.ctrip.com/brand/g2258	Odalys
https://hotels.ctrip.com/brand/h3300/	ORCHID Hotels	https://hotels.ctrip.com/brand/g2264	ORCHID Hotels
https://hotels.ctrip.com/brand/h3336/	Omena Hotels	https://hotels.ctrip.com/brand/g2299	Omena Hotels
https://hotels.ctrip.com/brand/h3360/	Omilos Hotels	https://hotels.ctrip.com/brand/g2323	Omilos Hotels
https://hotels.ctrip.com/brand/h3400/	Oberoi HOTELS & RESORTS	https://hotels.ctrip.com/brand/g2363	Oberoi HOTELS & RESORTS
https://hotels.ctrip.com/brand/h3431/	Objectif Hotel	https://hotels.ctrip.com/brand/g2383	Objectif Hotel
https://hotels.ctrip.com/brand/h3561/	ONLY YOU HOTELS	https://hotels.ctrip.com/brand/g1538	钯金酒店集团
https://hotels.ctrip.com/brand/h3593/	Ohtel	https://hotels.ctrip.com/brand/g2493	Motive Group
https://hotels.ctrip.com/brand/h3703/	O2 Beach Club & Spa	https://hotels.ctrip.com/brand/g2569	Ocean Hotels Barbados
https://hotels.ctrip.com/brand/h418/	普罗旺斯	https://hotels.ctrip.com/brand/g400	普罗旺斯
https://hotels.ctrip.com/brand/h520/	飘HOME	https://hotels.ctrip.com/brand/g497	飘HOME
https://hotels.ctrip.com/brand/h522/	浦江之星	https://hotels.ctrip.com/brand/g499	浦江之星
https://hotels.ctrip.com/brand/h596/	Protea Hotels	https://hotels.ctrip.com/brand/g22	万豪国际集团
https://hotels.ctrip.com/brand/h662/	品质(Quality Inn)	https://hotels.ctrip.com/brand/g274	精选
https://hotels.ctrip.com/brand/h712/	帕拉提苏（PARADISUS）	https://hotels.ctrip.com/brand/g582	美利亚
https://hotels.ctrip.com/brand/h731/	Premiere Classe	https://hotels.ctrip.com/brand/g649	Louvre
https://hotels.ctrip.com/brand/h861/	派柏	https://hotels.ctrip.com/brand/g1	首旅如家
https://hotels.ctrip.com/brand/h952/	Pierre & Vacances Center Parcs	https://hotels.ctrip.com/brand/g772	皮埃尔度假及中心公园
https://hotels.ctrip.com/brand/h1061/	璞富腾(Preferred)	https://hotels.ctrip.com/brand/g816	璞富腾酒店及度假村
https://hotels.ctrip.com/brand/h1079/	PRIME PLAZA（普莱姆广场）	https://hotels.ctrip.com/brand/g830	普莱姆广场
https://hotels.ctrip.com/brand/h1080/	PARADOR（帕拉多尔）	https://hotels.ctrip.com/brand/g827	帕拉多尔
https://hotels.ctrip.com/brand/h1187/	璞隐	https://hotels.ctrip.com/brand/g1	首旅如家
https://hotels.ctrip.com/brand/h1344/	PacificaHotels	https://hotels.ctrip.com/brand/g950	PacificaHotels
https://hotels.ctrip.com/brand/h1365/	普瑞思	https://hotels.ctrip.com/brand/g960	普瑞思
https://hotels.ctrip.com/brand/h1469/	泡菜旅馆	https://hotels.ctrip.com/brand/g1006	泡菜
https://hotels.ctrip.com/brand/h1476/	Premier酒店森图姆	https://hotels.ctrip.com/brand/g1012	Premier酒店森图姆
https://hotels.ctrip.com/brand/h1482/	Premier Inn	https://hotels.ctrip.com/brand/g1016	优品迎
https://hotels.ctrip.com/brand/h1645/	派酒店	https://hotels.ctrip.com/brand/g565	锦江酒店（中国区）
https://hotels.ctrip.com/brand/h1670/	Peppers	https://hotels.ctrip.com/brand/g10	雅高
